id_detalle,id_transaccion,id_producto,cantidad,subtotal
9896,4949,66,2,870558.56
9897,4949,63,1,211246.74
9898,4949,33,2,301425.18
9899,4950,90,3,490797.51
9900,4951,44,2,256075.92
9901,4951,59,1,404919.3
9902,4952,62,2,885239.34
9903,4952,23,3,1295067.9
9904,4953,73,3,79507.17
9905,4953,67,1,198679.12
9906,4953,11,2,808621.84
9907,4954,38,3,890187.93
9908,4955,92,3,291500.19
9909,4955,21,2,674857.32
9910,4955,55,1,230181.41
9911,4955,35,3,439974.69
9912,4956,5,1,100834.5
9913,4956,77,1,258391.07
9914,4956,98,1,89154.81
9915,4957,80,3,412212.81
9916,4957,34,1,144377.13
9917,4957,96,3,552586.74
9918,4957,84,2,268394.38
9919,4958,92,3,291500.19
9920,4958,3,3,484395.9
9921,4959,81,1,471437.83
9922,4959,43,1,417837.75
9923,4960,61,3,1886138.4
9924,4960,42,1,244993.33
9925,4961,17,3,186145.08
9926,4961,92,1,97166.73
9927,4962,85,3,197867.4
9928,4962,48,1,140053.17
9929,4962,3,3,484395.9
9930,4962,49,2,868349.28
9931,4963,86,2,1135286.88
9932,4963,29,1,258379.82
9933,4963,57,2,871562.32
9934,4964,74,1,225942.4
9935,4964,57,2,871562.32
9936,4964,20,1,447956.17
9937,4965,13,2,966524.56
9938,4965,98,1,89154.81
9939,4965,74,2,451884.8
9940,4965,95,2,1117130.02
9941,4966,25,1,242575.79
9942,4966,54,2,165321.24
9943,4967,96,3,552586.74
9944,4968,84,1,134197.19
9945,4969,88,3,326210.22
9946,4969,86,3,1702930.32
9947,4969,61,2,1257425.6
9948,4969,3,3,484395.9
9949,4970,78,1,358992.19
9950,4970,99,3,1376199.75
9951,4970,58,1,499448.01
9952,4970,24,3,1046967.6
9953,4971,37,2,485402.46
9954,4971,84,3,402591.57
9955,4972,55,3,690544.23
9956,4972,96,2,368391.16
9957,4972,26,3,1684583.58
9958,4973,65,3,1233691.65
9959,4973,14,2,457068.66
9960,4973,57,3,1307343.48
9961,4973,86,1,567643.44
9962,4974,63,1,211246.74
9963,4974,18,2,952970.56
9964,4975,87,3,1394804.16
9965,4975,84,3,402591.57
9966,4976,76,3,1465828.05
9967,4976,22,1,347027.95
9968,4976,20,2,895912.34
9969,4976,83,1,471870.33
9970,4977,46,3,929546.4
9971,4977,60,1,289216.83
9972,4977,7,3,1799919.42
9973,4978,88,3,326210.22
9974,4978,12,2,893629.28
9975,4978,12,3,1340443.92
9976,4979,12,2,893629.28
9977,4980,90,2,327198.34
9978,4981,79,3,419379.21
9979,4982,21,3,1012285.98
9980,4982,97,3,1274357.46
9981,4983,26,3,1684583.58
9982,4983,82,1,126417.11
9983,4983,58,2,998896.02
9984,4984,44,1,128037.96
9985,4984,88,2,217473.48
9986,4985,96,3,552586.74
9987,4985,19,2,596204.88
9988,4985,48,2,280106.34
9989,4986,48,2,280106.34
9990,4986,26,2,1123055.72
9991,4987,23,3,1295067.9
9992,4987,92,2,194333.46
9993,4987,25,2,485151.58
9994,4988,92,3,291500.19
9995,4988,50,1,568193.95
9996,4988,62,2,885239.34
9997,4988,44,2,256075.92
9998,4989,84,2,268394.38
9999,4990,88,3,326210.22
10000,4990,65,1,411230.55
10001,4991,75,3,412494.93
10002,4991,31,2,631039.5
10003,4991,87,3,1394804.16
10004,4991,66,2,870558.56
10005,4992,39,2,309498.64
10006,4993,59,3,1214757.9
10007,4993,82,1,126417.11
10008,4993,15,3,497204.19
10009,4994,97,1,424785.82
10010,4995,46,3,929546.4
10011,4996,47,1,329669.09
10012,4996,53,1,422345.08
10013,4997,16,2,623212.08
10014,4998,57,1,435781.16
10015,4998,75,1,137498.31
10016,4999,24,1,348989.2
10017,4999,87,2,929869.44
10018,5000,50,1,568193.95
10019,5000,39,2,309498.64
10020,5001,97,3,1274357.46
10021,5002,76,1,488609.35
10022,5003,59,1,404919.3
10023,5003,84,1,134197.19
10024,5003,62,1,442619.67
10025,5004,98,3,267464.43
10026,5005,15,1,165734.73
10027,5005,8,1,45489.79
10028,5005,14,2,457068.66
10029,5006,8,1,45489.79
10030,5006,79,2,279586.14
10031,5006,88,2,217473.48
10032,5006,95,2,1117130.02
10033,5007,80,1,137404.27
10034,5007,86,3,1702930.32
10035,5008,18,3,1429455.84
10036,5009,78,3,1076976.57
10037,5009,26,3,1684583.58
10038,5009,83,2,943740.66
10039,5009,74,3,677827.2
10040,5010,55,3,690544.23
10041,5011,19,1,298102.44
10042,5012,97,1,424785.82
10043,5012,46,3,929546.4
10044,5012,87,1,464934.72
10045,5013,53,1,422345.08
10046,5013,36,1,356052.97
10047,5013,17,2,124096.72
10048,5013,92,1,97166.73
10049,5014,95,1,558565.01
10050,5015,19,3,894307.32
10051,5015,78,2,717984.38
10052,5016,36,2,712105.94
10053,5016,47,3,989007.27
10054,5016,4,1,211840.22
10055,5017,18,2,952970.56
10056,5017,1,1,261305.4
10057,5017,57,1,435781.16
10058,5017,48,1,140053.17
10059,5018,37,3,728103.69
10060,5018,72,3,2004011.94
10061,5018,57,1,435781.16
10062,5018,32,1,345464.9
10063,5019,36,3,1068158.91
10064,5019,85,1,65955.8
10065,5019,28,2,525974.52
10066,5019,17,1,62048.36
10067,5020,30,1,101244.62
10068,5020,90,2,327198.34
10069,5020,44,1,128037.96
10070,5020,76,2,977218.7
10071,5021,59,2,809838.6
10072,5021,4,1,211840.22
10073,5021,53,3,1267035.24
10074,5021,32,1,345464.9
10075,5022,4,2,423680.44
10076,5022,39,1,154749.32
10077,5023,88,3,326210.22
10078,5023,39,2,309498.64
10079,5024,97,3,1274357.46
10080,5025,91,3,922358.07
10081,5025,59,2,809838.6
10082,5025,73,2,53004.78
10083,5025,73,1,26502.39
10084,5026,6,1,318892.55
10085,5026,63,2,422493.48
10086,5026,47,2,659338.18
10087,5027,10,1,230059.91
10088,5027,87,3,1394804.16
10089,5027,31,3,946559.25
10090,5027,28,2,525974.52
10091,5028,91,3,922358.07
10092,5028,40,2,473846.9
10093,5028,9,3,757333.8
10094,5028,46,2,619697.6
10095,5029,48,1,140053.17
10096,5030,6,3,956677.65
10097,5030,10,2,460119.82
10098,5030,62,1,442619.67
10099,5030,4,2,423680.44
10100,5031,59,1,404919.3
10101,5032,2,2,461488.28
10102,5032,12,2,893629.28
10103,5033,19,2,596204.88
10104,5033,33,1,150712.59
10105,5033,53,2,844690.16
10106,5034,23,3,1295067.9
10107,5034,100,3,549623.37
10108,5034,31,3,946559.25
10109,5034,22,2,694055.9
10110,5035,1,3,783916.2
10111,5035,76,3,1465828.05
10112,5036,13,1,483262.28
10113,5037,22,3,1041083.85
10114,5037,29,1,258379.82
10115,5037,57,3,1307343.48
10116,5037,4,1,211840.22
10117,5038,75,3,412494.93
10118,5038,66,2,870558.56
10119,5038,64,3,842027.31
10120,5038,23,1,431689.3
10121,5039,85,1,65955.8
10122,5039,23,1,431689.3
10123,5040,31,2,631039.5
10124,5040,10,2,460119.82
10125,5040,97,1,424785.82
10126,5040,54,3,247981.86
10127,5041,15,1,165734.73
10128,5042,2,3,692232.42
10129,5042,67,1,198679.12
10130,5043,76,3,1465828.05
10131,5043,56,2,455395.2
10132,5043,53,2,844690.16
10133,5044,62,1,442619.67
10134,5045,40,1,236923.45
10135,5045,54,1,82660.62
10136,5045,9,1,252444.6
10137,5045,21,2,674857.32
10138,5046,55,1,230181.41
10139,5046,5,3,302503.5
10140,5046,30,3,303733.86
10141,5047,72,3,2004011.94
10142,5047,37,3,728103.69
10143,5047,10,3,690179.73
10144,5048,81,2,942875.66
10145,5049,100,3,549623.37
10146,5050,42,1,244993.33
10147,5051,12,2,893629.28
10148,5051,6,2,637785.1
10149,5051,35,2,293316.46
10150,5052,28,2,525974.52
10151,5052,7,3,1799919.42
10152,5052,28,3,788961.78
10153,5053,5,3,302503.5
10154,5053,48,2,280106.34
10155,5053,21,1,337428.66
10156,5053,27,2,350928.24
10157,5054,38,3,890187.93
10158,5055,33,2,301425.18
10159,5055,56,2,455395.2
10160,5055,89,1,357138.89
10161,5055,2,2,461488.28
10162,5056,15,2,331469.46
10163,5056,14,2,457068.66
10164,5056,19,1,298102.44
10165,5057,59,3,1214757.9
10166,5057,92,2,194333.46
10167,5057,39,3,464247.96
10168,5058,19,2,596204.88
10169,5058,78,2,717984.38
10170,5058,70,1,367540.98
10171,5058,12,3,1340443.92
10172,5059,1,3,783916.2
10173,5059,21,2,674857.32
10174,5060,54,1,82660.62
10175,5060,85,1,65955.8
10176,5060,1,2,522610.8
10177,5061,86,2,1135286.88
10178,5062,25,2,485151.58
10179,5063,7,1,599973.14
10180,5064,12,1,446814.64
10181,5064,68,3,833940.42
10182,5065,60,3,867650.49
10183,5065,79,2,279586.14
10184,5065,39,1,154749.32
10185,5066,4,3,635520.66
10186,5066,8,3,136469.37
10187,5067,31,3,946559.25
10188,5067,14,3,685602.99
10189,5068,97,3,1274357.46
10190,5068,8,3,136469.37
10191,5068,64,1,280675.77
10192,5069,56,2,455395.2
10193,5069,35,1,146658.23
10194,5069,15,1,165734.73
10195,5069,11,3,1212932.76
10196,5070,32,2,690929.8
10197,5071,98,2,178309.62
10198,5071,6,3,956677.65
10199,5071,92,2,194333.46
10200,5072,44,2,256075.92
10201,5072,49,2,868349.28
10202,5072,32,2,690929.8
10203,5072,76,3,1465828.05
10204,5073,80,1,137404.27
10205,5073,22,1,347027.95
10206,5073,30,3,303733.86
10207,5073,14,1,228534.33
10208,5074,70,3,1102622.94
10209,5074,71,3,366290.46
10210,5074,4,3,635520.66
10211,5075,58,2,998896.02
10212,5075,31,2,631039.5
10213,5076,74,1,225942.4
10214,5077,83,2,943740.66
10215,5077,61,1,628712.8
10216,5078,91,2,614905.38
10217,5078,18,1,476485.28
10218,5078,48,3,420159.51
10219,5078,88,2,217473.48
10220,5079,53,3,1267035.24
10221,5079,49,3,1302523.92
10222,5080,40,2,473846.9
10223,5081,18,2,952970.56
10224,5081,1,1,261305.4
10225,5082,40,1,236923.45
10226,5082,98,1,89154.81
10227,5082,82,3,379251.33
10228,5082,46,3,929546.4
10229,5083,35,2,293316.46
10230,5084,66,3,1305837.84
10231,5084,68,1,277980.14
10232,5084,57,1,435781.16
10233,5085,71,3,366290.46
10234,5085,54,3,247981.86
10235,5085,53,1,422345.08
10236,5086,15,3,497204.19
10237,5086,4,3,635520.66
10238,5086,64,1,280675.77
10239,5087,14,2,457068.66
10240,5087,94,3,1188869.82
10241,5087,5,2,201669.0
10242,5087,6,1,318892.55
10243,5088,55,2,460362.82
10244,5088,29,2,516759.64
10245,5088,14,2,457068.66
10246,5089,37,1,242701.23
10247,5090,41,3,892204.83
10248,5090,2,2,461488.28
10249,5091,13,2,966524.56
10250,5091,18,3,1429455.84
10251,5091,12,1,446814.64
10252,5092,18,1,476485.28
10253,5092,20,2,895912.34
10254,5092,85,3,197867.4
10255,5092,43,3,1253513.25
10256,5093,35,3,439974.69
10257,5093,98,1,89154.81
10258,5093,67,1,198679.12
10259,5094,34,2,288754.26
10260,5094,36,2,712105.94
10261,5094,29,3,775139.46
10262,5094,59,1,404919.3
10263,5095,75,1,137498.31
10264,5095,7,1,599973.14
10265,5095,91,2,614905.38
10266,5095,22,1,347027.95
10267,5096,14,1,228534.33
10268,5096,26,1,561527.86
10269,5097,77,3,775173.21
10270,5097,50,2,1136387.9
10271,5098,7,1,599973.14
10272,5099,72,1,668003.98
10273,5100,91,3,922358.07
10274,5100,61,2,1257425.6
10275,5100,80,3,412212.81
10276,5101,81,2,942875.66
10277,5101,4,3,635520.66
10278,5101,87,3,1394804.16
10279,5102,93,3,2004428.1
10280,5102,50,1,568193.95
10281,5102,37,2,485402.46
10282,5102,15,1,165734.73
10283,5103,12,2,893629.28
10284,5103,82,1,126417.11
10285,5104,14,1,228534.33
10286,5104,43,3,1253513.25
10287,5105,60,3,867650.49
10288,5105,32,1,345464.9
10289,5105,31,2,631039.5
10290,5106,98,3,267464.43
10291,5106,9,2,504889.2
10292,5106,20,2,895912.34
10293,5106,80,1,137404.27
10294,5107,23,1,431689.3
10295,5108,9,2,504889.2
10296,5108,8,1,45489.79
10297,5108,29,2,516759.64
10298,5108,35,1,146658.23
10299,5109,37,3,728103.69
10300,5110,67,3,596037.36
10301,5110,92,3,291500.19
10302,5110,62,2,885239.34
10303,5111,30,1,101244.62
10304,5111,84,3,402591.57
10305,5111,25,2,485151.58
10306,5112,67,3,596037.36
10307,5112,77,1,258391.07
10308,5113,50,1,568193.95
10309,5113,39,3,464247.96
10310,5113,62,3,1327859.01
10311,5113,81,2,942875.66
10312,5114,4,2,423680.44
10313,5115,96,2,368391.16
10314,5115,79,3,419379.21
10315,5115,81,2,942875.66
10316,5115,63,3,633740.22
10317,5116,52,2,842235.6
10318,5116,26,1,561527.86
10319,5117,29,3,775139.46
10320,5117,38,2,593458.62
10321,5117,46,1,309848.8
10322,5118,68,2,555960.28
10323,5118,65,2,822461.1
10324,5118,98,2,178309.62
10325,5118,25,3,727727.37
10326,5119,28,2,525974.52
10327,5120,38,1,296729.31
10328,5120,9,1,252444.6
10329,5120,61,1,628712.8
10330,5121,63,3,633740.22
10331,5121,56,2,455395.2
10332,5121,94,2,792579.88
10333,5121,96,3,552586.74
10334,5122,92,2,194333.46
10335,5122,36,2,712105.94
10336,5122,53,3,1267035.24
10337,5122,12,2,893629.28
10338,5123,80,1,137404.27
10339,5124,77,2,516782.14
10340,5124,19,3,894307.32
10341,5124,60,2,578433.66
10342,5124,58,1,499448.01
10343,5125,44,1,128037.96
10344,5126,58,2,998896.02
10345,5126,8,3,136469.37
10346,5127,68,2,555960.28
10347,5127,51,2,167411.06
10348,5127,66,2,870558.56
10349,5128,39,2,309498.64
10350,5128,16,3,934818.12
10351,5128,11,3,1212932.76
10352,5128,1,1,261305.4
10353,5129,98,1,89154.81
10354,5129,73,1,26502.39
10355,5130,65,2,822461.1
10356,5130,37,2,485402.46
10357,5130,14,2,457068.66
10358,5130,42,1,244993.33
10359,5131,37,1,242701.23
10360,5131,46,2,619697.6
10361,5131,81,1,471437.83
10362,5131,33,3,452137.77
10363,5132,21,1,337428.66
10364,5132,12,1,446814.64
10365,5133,58,2,998896.02
10366,5133,64,3,842027.31
10367,5133,74,3,677827.2
10368,5133,21,1,337428.66
10369,5134,89,3,1071416.67
10370,5134,18,2,952970.56
10371,5134,70,1,367540.98
10372,5135,42,2,489986.66
10373,5135,96,2,368391.16
10374,5136,61,2,1257425.6
10375,5136,62,2,885239.34
10376,5136,93,2,1336285.4
10377,5137,46,2,619697.6
10378,5137,41,2,594803.22
10379,5137,33,2,301425.18
10380,5138,28,3,788961.78
10381,5139,43,3,1253513.25
10382,5139,7,3,1799919.42
10383,5139,75,3,412494.93
10384,5139,23,1,431689.3
10385,5140,90,3,490797.51
10386,5140,63,2,422493.48
10387,5140,74,1,225942.4
10388,5141,4,3,635520.66
10389,5141,63,1,211246.74
10390,5142,96,1,184195.58
10391,5142,98,1,89154.81
10392,5142,79,1,139793.07
10393,5142,7,3,1799919.42
10394,5143,12,3,1340443.92
10395,5143,76,1,488609.35
10396,5143,58,2,998896.02
10397,5143,95,1,558565.01
10398,5144,82,2,252834.22
10399,5144,66,3,1305837.84
10400,5144,43,2,835675.5
10401,5145,14,3,685602.99
10402,5146,47,1,329669.09
10403,5147,9,2,504889.2
10404,5148,5,2,201669.0
10405,5148,90,3,490797.51
10406,5148,41,1,297401.61
10407,5148,32,3,1036394.7
10408,5149,52,3,1263353.4
10409,5149,64,3,842027.31
10410,5149,6,2,637785.1
10411,5150,22,3,1041083.85
10412,5150,27,2,350928.24
10413,5150,73,3,79507.17
10414,5150,68,1,277980.14
10415,5151,15,3,497204.19
10416,5152,95,1,558565.01
10417,5152,62,1,442619.67
10418,5152,80,2,274808.54
10419,5153,66,2,870558.56
10420,5153,78,1,358992.19
10421,5154,94,3,1188869.82
10422,5154,69,2,438296.96
10423,5154,85,2,131911.6
10424,5155,53,2,844690.16
10425,5156,69,1,219148.48
10426,5156,78,3,1076976.57
10427,5156,35,2,293316.46
10428,5157,8,3,136469.37
10429,5157,82,1,126417.11
10430,5158,67,3,596037.36
10431,5158,97,1,424785.82
10432,5159,52,3,1263353.4
10433,5160,38,3,890187.93
10434,5160,94,1,396289.94
10435,5161,11,2,808621.84
10436,5161,39,2,309498.64
10437,5161,78,3,1076976.57
10438,5161,9,1,252444.6
10439,5162,91,2,614905.38
10440,5162,43,3,1253513.25
10441,5162,57,1,435781.16
10442,5162,74,1,225942.4
10443,5163,90,3,490797.51
10444,5163,85,3,197867.4
10445,5164,26,2,1123055.72
10446,5165,41,3,892204.83
10447,5166,62,3,1327859.01
10448,5167,5,2,201669.0
10449,5168,98,2,178309.62
10450,5169,45,3,341877.99
10451,5169,73,2,53004.78
10452,5169,10,1,230059.91
10453,5169,69,2,438296.96
10454,5170,66,2,870558.56
10455,5170,1,3,783916.2
10456,5170,79,2,279586.14
10457,5170,15,3,497204.19
10458,5171,58,2,998896.02
10459,5172,33,2,301425.18
10460,5172,42,3,734979.99
10461,5172,16,1,311606.04
10462,5172,65,1,411230.55
10463,5173,53,3,1267035.24
10464,5173,85,3,197867.4
10465,5173,8,1,45489.79
10466,5173,49,2,868349.28
10467,5174,63,3,633740.22
10468,5174,12,1,446814.64
10469,5174,30,2,202489.24
10470,5174,37,3,728103.69
10471,5175,26,3,1684583.58
10472,5175,51,1,83705.53
10473,5175,75,2,274996.62
10474,5175,44,1,128037.96
10475,5176,19,1,298102.44
10476,5177,7,2,1199946.28
10477,5177,40,2,473846.9
10478,5177,47,3,989007.27
10479,5177,92,2,194333.46
10480,5178,6,3,956677.65
10481,5179,5,2,201669.0
10482,5179,19,3,894307.32
10483,5179,71,2,244193.64
10484,5179,43,2,835675.5
10485,5180,3,1,161465.3
10486,5181,57,2,871562.32
10487,5181,24,3,1046967.6
10488,5182,46,2,619697.6
10489,5182,19,2,596204.88
10490,5183,70,2,735081.96
10491,5183,47,2,659338.18
10492,5183,32,2,690929.8
10493,5183,80,1,137404.27
10494,5184,14,3,685602.99
10495,5184,73,1,26502.39
10496,5184,52,1,421117.8
10497,5185,65,2,822461.1
10498,5185,26,1,561527.86
10499,5185,99,1,458733.25
10500,5186,57,2,871562.32
10501,5186,79,1,139793.07
10502,5187,79,3,419379.21
10503,5187,85,3,197867.4
10504,5188,22,3,1041083.85
10505,5189,47,2,659338.18
10506,5189,61,1,628712.8
10507,5189,10,2,460119.82
10508,5190,15,3,497204.19
10509,5190,73,2,53004.78
10510,5191,66,2,870558.56
10511,5191,36,1,356052.97
10512,5192,27,3,526392.36
10513,5192,45,2,227918.66
10514,5192,79,1,139793.07
10515,5193,18,1,476485.28
10516,5193,7,1,599973.14
10517,5194,37,3,728103.69
10518,5194,40,2,473846.9
10519,5194,24,1,348989.2
10520,5195,85,1,65955.8
10521,5195,26,1,561527.86
10522,5195,21,1,337428.66
10523,5195,26,1,561527.86
10524,5196,66,3,1305837.84
10525,5196,99,2,917466.5
10526,5196,70,3,1102622.94
10527,5197,2,1,230744.14
10528,5197,15,3,497204.19
10529,5197,89,3,1071416.67
10530,5198,23,2,863378.6
10531,5198,91,2,614905.38
10532,5198,27,2,350928.24
10533,5198,78,2,717984.38
10534,5199,94,3,1188869.82
10535,5199,16,2,623212.08
10536,5199,61,1,628712.8
10537,5199,23,3,1295067.9
10538,5200,28,3,788961.78
10539,5200,93,3,2004428.1
10540,5200,98,2,178309.62
10541,5201,62,1,442619.67
10542,5201,36,1,356052.97
10543,5202,19,2,596204.88
10544,5202,70,3,1102622.94
10545,5202,8,1,45489.79
10546,5203,8,1,45489.79
10547,5203,13,3,1449786.84
10548,5204,21,1,337428.66
10549,5204,33,2,301425.18
10550,5204,36,2,712105.94
10551,5205,82,1,126417.11
10552,5206,9,2,504889.2
10553,5206,35,3,439974.69
10554,5206,24,3,1046967.6
10555,5206,98,1,89154.81
10556,5207,77,2,516782.14
10557,5207,29,2,516759.64
10558,5208,10,3,690179.73
10559,5209,9,2,504889.2
10560,5210,41,3,892204.83
10561,5210,33,3,452137.77
10562,5210,8,2,90979.58
10563,5211,8,2,90979.58
10564,5212,37,2,485402.46
10565,5212,72,3,2004011.94
10566,5213,71,3,366290.46
10567,5214,12,2,893629.28
10568,5214,23,3,1295067.9
10569,5215,53,1,422345.08
10570,5215,94,2,792579.88
10571,5215,13,1,483262.28
10572,5216,45,2,227918.66
10573,5217,11,2,808621.84
10574,5218,67,2,397358.24
10575,5218,39,1,154749.32
10576,5218,66,2,870558.56
10577,5219,50,3,1704581.85
10578,5219,93,1,668142.7
10579,5219,36,3,1068158.91
10580,5220,94,2,792579.88
10581,5221,35,1,146658.23
10582,5221,36,2,712105.94
10583,5222,86,1,567643.44
10584,5222,44,3,384113.88
10585,5222,82,3,379251.33
10586,5223,4,2,423680.44
10587,5223,86,3,1702930.32
10588,5223,95,1,558565.01
10589,5223,59,2,809838.6
10590,5224,7,3,1799919.42
10591,5224,21,1,337428.66
10592,5224,77,3,775173.21
10593,5225,57,1,435781.16
10594,5225,62,2,885239.34
10595,5225,68,1,277980.14
10596,5225,52,2,842235.6
10597,5226,95,3,1675695.03
10598,5226,36,2,712105.94
10599,5227,25,2,485151.58
10600,5227,8,1,45489.79
10601,5228,11,2,808621.84
10602,5228,20,1,447956.17
10603,5228,12,2,893629.28
10604,5229,7,2,1199946.28
10605,5229,14,1,228534.33
10606,5229,29,3,775139.46
10607,5229,15,1,165734.73
10608,5230,95,1,558565.01
10609,5231,17,2,124096.72
10610,5231,15,3,497204.19
10611,5231,76,1,488609.35
10612,5232,75,2,274996.62
10613,5232,5,2,201669.0
10614,5232,7,3,1799919.42
10615,5233,72,3,2004011.94
10616,5234,13,2,966524.56
10617,5234,84,2,268394.38
10618,5235,87,1,464934.72
10619,5235,57,1,435781.16
10620,5235,67,1,198679.12
10621,5235,32,1,345464.9
10622,5236,65,1,411230.55
10623,5236,23,3,1295067.9
10624,5236,30,1,101244.62
10625,5236,57,1,435781.16
10626,5237,91,1,307452.69
10627,5237,50,1,568193.95
10628,5237,83,2,943740.66
10629,5238,91,2,614905.38
10630,5238,31,1,315519.75
10631,5239,43,3,1253513.25
10632,5239,74,2,451884.8
10633,5239,42,1,244993.33
10634,5239,85,2,131911.6
10635,5240,22,2,694055.9
10636,5240,59,3,1214757.9
10637,5240,91,2,614905.38
10638,5240,43,1,417837.75
10639,5241,54,2,165321.24
10640,5241,55,1,230181.41
10641,5242,46,2,619697.6
10642,5242,52,2,842235.6
10643,5242,10,3,690179.73
10644,5243,35,2,293316.46
10645,5243,85,3,197867.4
10646,5243,36,2,712105.94
10647,5244,77,2,516782.14
10648,5244,50,3,1704581.85
10649,5244,32,1,345464.9
10650,5245,29,3,775139.46
10651,5245,60,2,578433.66
10652,5245,46,3,929546.4
10653,5246,95,2,1117130.02
10654,5246,30,3,303733.86
10655,5247,53,2,844690.16
10656,5247,36,3,1068158.91
10657,5248,19,1,298102.44
10658,5249,19,2,596204.88
10659,5249,51,2,167411.06
10660,5249,63,3,633740.22
10661,5249,38,2,593458.62
10662,5250,100,2,366415.58
10663,5250,41,2,594803.22
10664,5250,57,3,1307343.48
10665,5251,26,2,1123055.72
10666,5251,2,2,461488.28
10667,5251,18,3,1429455.84
10668,5252,10,1,230059.91
10669,5252,100,3,549623.37
10670,5253,80,3,412212.81
10671,5254,77,1,258391.07
10672,5254,43,2,835675.5
10673,5255,80,2,274808.54
10674,5255,80,3,412212.81
10675,5255,87,1,464934.72
10676,5256,20,1,447956.17
10677,5257,41,1,297401.61
10678,5257,43,1,417837.75
10679,5257,1,1,261305.4
10680,5258,47,3,989007.27
10681,5258,28,1,262987.26
10682,5259,37,2,485402.46
10683,5260,91,2,614905.38
10684,5261,10,2,460119.82
10685,5261,23,1,431689.3
10686,5261,70,3,1102622.94
10687,5262,93,3,2004428.1
10688,5262,79,1,139793.07
10689,5262,58,1,499448.01
10690,5262,30,2,202489.24
10691,5263,45,3,341877.99
10692,5263,59,3,1214757.9
10693,5264,95,2,1117130.02
10694,5264,35,1,146658.23
10695,5265,27,3,526392.36
10696,5265,66,3,1305837.84
10697,5265,53,2,844690.16
10698,5266,78,3,1076976.57
10699,5267,75,3,412494.93
10700,5268,60,1,289216.83
10701,5268,79,3,419379.21
10702,5268,1,2,522610.8
10703,5269,50,2,1136387.9
10704,5269,42,1,244993.33
10705,5269,20,1,447956.17
10706,5269,94,3,1188869.82
10707,5270,82,3,379251.33
10708,5270,76,1,488609.35
10709,5270,86,1,567643.44
10710,5271,93,1,668142.7
10711,5271,47,3,989007.27
10712,5271,83,3,1415610.99
10713,5271,89,3,1071416.67
10714,5272,69,3,657445.44
10715,5272,68,1,277980.14
10716,5272,86,2,1135286.88
10717,5272,28,2,525974.52
10718,5273,42,1,244993.33
10719,5273,16,1,311606.04
10720,5273,63,3,633740.22
10721,5274,76,3,1465828.05
10722,5275,28,1,262987.26
10723,5275,34,3,433131.39
10724,5276,9,3,757333.8
10725,5276,89,2,714277.78
10726,5276,30,2,202489.24
10727,5276,23,2,863378.6
10728,5277,16,3,934818.12
10729,5277,9,2,504889.2
10730,5278,43,2,835675.5
10731,5278,59,2,809838.6
10732,5279,17,3,186145.08
10733,5279,43,3,1253513.25
10734,5279,64,1,280675.77
10735,5280,100,2,366415.58
10736,5280,66,1,435279.28
10737,5280,72,3,2004011.94
10738,5281,6,2,637785.1
10739,5281,75,3,412494.93
10740,5282,74,1,225942.4
10741,5283,91,3,922358.07
10742,5284,14,2,457068.66
10743,5285,50,3,1704581.85
10744,5285,82,3,379251.33
10745,5286,1,3,783916.2
10746,5286,38,2,593458.62
10747,5286,17,1,62048.36
10748,5286,87,2,929869.44
10749,5287,7,3,1799919.42
10750,5287,43,1,417837.75
10751,5287,59,1,404919.3
10752,5287,88,1,108736.74
10753,5288,1,3,783916.2
10754,5289,35,3,439974.69
10755,5289,12,2,893629.28
10756,5289,67,2,397358.24
10757,5290,39,1,154749.32
10758,5290,86,2,1135286.88
10759,5290,57,2,871562.32
10760,5290,29,1,258379.82
10761,5291,93,3,2004428.1
10762,5292,15,2,331469.46
10763,5292,88,2,217473.48
10764,5293,26,1,561527.86
10765,5294,31,1,315519.75
10766,5294,73,1,26502.39
10767,5295,34,3,433131.39
10768,5296,93,1,668142.7
10769,5296,11,1,404310.92
10770,5296,70,1,367540.98
10771,5297,43,2,835675.5
10772,5297,74,3,677827.2
10773,5298,43,2,835675.5
10774,5299,79,3,419379.21
10775,5299,96,1,184195.58
10776,5300,69,1,219148.48
10777,5300,53,2,844690.16
10778,5300,30,2,202489.24
10779,5300,11,2,808621.84
10780,5301,17,1,62048.36
10781,5301,30,3,303733.86
10782,5301,83,2,943740.66
10783,5301,95,2,1117130.02
10784,5302,52,2,842235.6
10785,5303,91,3,922358.07
10786,5304,56,3,683092.8
10787,5304,86,2,1135286.88
10788,5304,77,2,516782.14
10789,5304,15,2,331469.46
10790,5305,19,1,298102.44
10791,5305,79,2,279586.14
10792,5305,85,2,131911.6
10793,5305,5,1,100834.5
10794,5306,18,2,952970.56
10795,5306,43,2,835675.5
10796,5306,11,2,808621.84
10797,5306,63,2,422493.48
10798,5307,70,3,1102622.94
10799,5307,98,2,178309.62
10800,5308,74,3,677827.2
10801,5309,35,1,146658.23
10802,5309,4,1,211840.22
10803,5309,48,2,280106.34
10804,5310,87,1,464934.72
10805,5310,85,3,197867.4
10806,5310,43,1,417837.75
10807,5310,99,1,458733.25
10808,5311,80,3,412212.81
10809,5311,66,2,870558.56
10810,5312,71,2,244193.64
10811,5312,56,3,683092.8
10812,5313,62,3,1327859.01
10813,5313,59,1,404919.3
10814,5313,86,1,567643.44
10815,5314,1,1,261305.4
10816,5314,53,3,1267035.24
10817,5314,10,2,460119.82
