id_transaccion,id_local,id_cliente,fecha_venta,monto_total,tipo_pago,cantidad_cuotas
4921,2,1622,2025-02-10,806900.7, debito ,1
4922,2,1324,08-08-2025,1078470.85, debito ,1
4923,4,1568,2025-03-17,3031891.21,CREDITO TIENDA,24
4924,2,390,2025-09-21,1445906.07,Credito Tienda,24
4925,7,731,2025-03-13,3310045.29,Efectivo,1
4926,7,1501,2025-06-26,1232216.91,Debito,1
4927,1,1001,2025-05-06,2519528.43,CREDITO TIENDA,6
4928,15,9999,23-11-2025,1638040.44, debito ,1
4929,1,1205,2025-08-01,835675.5,Efectivo,1
4930,12,1686,2025-07-10,2249091.1, debito ,1
4931,7,9999,2025-10-24,1890219.54,Debito,1
4932,7,1441,2025-04-27,874438.79,Efectivo,1
4933,9,1636,2025-04-13,758420.68,Credito Tienda,6
4934,10,9999,2025-01-27,1137372.47,Efectivo,1
4935,8,158,2025-03-05,1825619.55,CREDITO TIENDA,12
4936,3,807,2025-11-16,2722935.17, debito ,1
4937,3,1917,2025-08-03,1461694.5,Efectivo,1
4938,7,126,2025-02-27,345464.9,Efectivo,1
4939,13,696,2025-04-25,2746836.36, debito ,1
4940,9,9999,18 mayo 25,2444671.12,Debito,1
4941,11,1694,2025-01-17,2058135.37,Credito Tienda,24
4942,5,1999,18 mayo 25,3183814.09,Efectivo,1
4943,6,1401,2025-10-27,2228733.24, debito ,1
4944,6,1016,2025-06-13,735081.96,Efectivo,1
4945,9,1463,08-12-2025,611923.5,CREDITO TIENDA,6
4946,10,367,2025-07-22,3822231.61,Credito Tienda,24
4947,14,907,2025-09-16,134197.19,Efectivo,1
4948,2,851,2025-08-08,659338.18,Debito,1
4949,15,9999,2025-02-17,1835368.25,CREDITO TIENDA,12
4950,1,1992,2025-04-24,490797.51,Credito Tienda,12
4951,13,1448,2025-04-01,660995.22,Debito,1
4952,8,1021,2025-11-16,2180307.24,CREDITO TIENDA,3
4953,16,1889,2025-06-03,1086808.13,Debito,1
4954,15,1625,07-09-2025,890187.93, debito ,1
4955,14,144,08/09/2025,1636513.61,Efectivo,1
4956,3,878,2025-04-15,448380.38,Efectivo,1
4957,1,333,2025-10-24,1377571.06, debito ,1
4958,9,69,2025-01-26,775896.09,Debito,1
4959,6,285,2025-08-19,889275.58,Efectivo,1
4960,3,704,2025-05-01,2131131.73,CREDITO TIENDA,6
4961,14,1859,02-10-2025,283311.81,Debito,1
4962,7,425,21/01/2025,1690665.75,CREDITO TIENDA,6
4963,9,746,2025-02-03,2265229.02,Debito,1
4964,3,1176,20-03-2025,1545460.89,Debito,1
4965,1,1743,2025-10-11,2624694.19,Efectivo,1
4966,2,9999,2025-02-16,407897.03,Credito Tienda,6
4967,16,313,07-03-2025,552586.74,Efectivo,1
4968,11,1744,2025-04-04,134197.19,Debito,1
4969,16,18,2025-12-22,3770962.04,Credito Tienda,12
4970,9,82,2025-01-11,3281607.55, debito ,1
4971,14,1903,23-11-2025,887994.03,Efectivo,1
4972,8,982,21-08-2025,2743518.97,Credito Tienda,12
4973,6,1591,27/01/2025,3565747.23,Efectivo,1
4974,3,441,2025-06-23,1164217.3, debito ,1
4975,7,1151,2025-04-28,1797395.73,Efectivo,1
4976,1,792,2025-04-02,3180638.67,CREDITO TIENDA,12
4977,9,1706,05-02-2025,3018682.65,Credito Tienda,12
4978,16,130,2025-08-07,2560283.42,CREDITO TIENDA,24
4979,11,1267,2025-10-15,893629.28, debito ,1
4980,2,1242,18 mayo 25,327198.34, debito ,1
4981,5,857,2025-05-19,419379.21,Debito,1
4982,11,1547,08-11-2025,2286643.44,Debito,1
4983,1,1767,25/05/2025,2809896.71,Efectivo,1
4984,14,804,2025-01-11,345511.44,CREDITO TIENDA,24
4985,10,1095,17-11-2025,1428897.96,Debito,1
4986,5,9999,2025-11-28,1403162.06, debito ,1
4987,15,1860,18 mayo 25,1974552.94,Credito Tienda,6
4988,2,112,21/03/2025,2001009.4, debito ,1
4989,4,1608,18 mayo 25,268394.38,Efectivo,1
4990,12,43,21/08/2025,737440.77,Credito Tienda,12
4991,8,442,2025-12-19,3308897.15,Debito,1
4992,5,1118,2025-07-06,309498.64,Credito Tienda,6
4993,15,875,2025-05-15,1838379.2,Efectivo,1
4994,5,403,2025-09-27,424785.82,Efectivo,1
4995,9,757,2025-11-04,929546.4,Credito Tienda,24
4996,10,609,18/02/2025,752014.17,Efectivo,1
4997,8,1046,2025-05-04,623212.08,CREDITO TIENDA,12
4998,9,163,2025-11-17,573279.47,Debito,1
4999,9,9999,2025-04-18,1278858.64,Debito,1
5000,10,1943,2025-03-01,877692.59, debito ,1
5001,1,169,2025-12-10,1274357.46,CREDITO TIENDA,3
5002,15,9999,2025-11-17,488609.35,Credito Tienda,6
5003,4,774,05/03/2025,981736.16, debito ,1
5004,1,505,2025-08-27,267464.43, debito ,1
5005,14,9999,2025-06-07,668293.18,Debito,1
5006,12,991,2025-04-21,1659679.43,Debito,1
5007,8,661,2025-02-28,1840334.59,Efectivo,1
5008,4,1466,2025-06-03,1429455.84,Efectivo,1
5009,2,1741,2025-08-18,4383128.01,CREDITO TIENDA,6
5010,13,1076,2025-07-02,690544.23,Credito Tienda,6
5011,14,1745,2025-12-02,298102.44,Credito Tienda,3
5012,5,154,2025-08-19,1819266.94,Credito Tienda,12
5013,5,1671,2025-08-24,999661.5, debito ,1
5014,14,86,2025-06-18,558565.01,Credito Tienda,3
5015,4,883,2025-06-16,1612291.7, debito ,1
5016,13,1645,13/04/2025,1912953.43, debito ,1
5017,6,1002,2025-03-25,1790110.29, debito ,1
5018,9,1188,2025-04-01,3513361.69,Debito,1
5019,14,125,2025-12-06,1722137.59, debito ,1
5020,10,415,2025-10-07,1533699.62,CREDITO TIENDA,24
5021,11,224,24/03/2025,2634178.96,Debito,1
5022,3,190,2025-01-06,578429.76, debito ,1
5023,3,1786,2025-05-12,635708.86,Efectivo,1
5024,2,954,2025-02-10,1274357.46,Debito,1
5025,13,783,2025-05-01,1811703.84, debito ,1
5026,12,229,27-12-2025,1400724.21,Debito,1
5027,15,853,06/07/2025,3097397.84,Efectivo,1
5028,10,937,2025-01-18,2773236.37,Credito Tienda,12
5029,10,9999,18 mayo 25,140053.17,Debito,1
5030,14,1594,10-11-2025,2283097.58,Credito Tienda,3
5031,13,1181,2025-09-14,404919.3,Credito Tienda,24
5032,5,483,2025-02-28,1355117.56,CREDITO TIENDA,6
5033,5,4,10/12/2025,1591607.63,CREDITO TIENDA,12
5034,1,917,2025-09-04,3485306.42,Debito,1
5035,8,9999,2025-11-18,2249744.25,CREDITO TIENDA,6
5036,8,9999,2025-08-26,483262.28,Debito,1
5037,10,1594,2025-12-25,2818647.37,Debito,1
5038,13,526,08-02-2025,2556770.1,Debito,1
5039,16,253,2025-01-16,497645.1,Efectivo,1
5040,8,385,09/03/2025,1763927.0,Debito,1
5041,8,1035,2025-09-07,165734.73,Credito Tienda,3
5042,12,1155,2025-05-22,890911.54,Efectivo,1
5043,11,9999,2025-07-22,2765913.41,CREDITO TIENDA,12
5044,5,358,2025-08-12,442619.67,Debito,1
5045,12,1007,2025-11-20,1246885.99,CREDITO TIENDA,3
5046,7,54,2025-12-21,836418.77,Credito Tienda,12
5047,16,1034,2025-04-19,3422295.36, debito ,1
5048,13,487,2025-01-24,942875.66,Credito Tienda,3
5049,12,401,07-12-2025,549623.37,Credito Tienda,3
5050,14,78,2025-10-02,244993.33,Credito Tienda,6
5051,14,1239,2025-02-17,1824730.84,CREDITO TIENDA,6
5052,7,1625,2025-12-27,3114855.72,CREDITO TIENDA,6
5053,8,1353,01-03-2025,1270966.74,Efectivo,1
5054,3,1003,2025-03-05,890187.93, debito ,1
5055,7,351,19-06-2025,1575447.55,Credito Tienda,6
5056,13,23,2025-11-27,1086640.56, debito ,1
5057,9,1748,2025-10-21,1873339.32,Efectivo,1
5058,8,365,2025-04-27,3022174.16,Debito,1
5059,2,1913,2025-11-15,1458773.52,Credito Tienda,3
5060,7,1176,02/06/2025,671227.22,Credito Tienda,12
5061,3,995,2025-03-20,1135286.88,Efectivo,1
5062,7,1285,2025-06-04,485151.58,Efectivo,1
5063,11,9999,03-11-2025,599973.14,CREDITO TIENDA,12
5064,10,1860,2025-05-28,1280755.06,Debito,1
5065,4,1779,21/03/2025,1301985.95,Credito Tienda,24
5066,9,435,06-12-2025,771990.03,Efectivo,1
5067,4,1268,2025-08-08,1632162.24,Debito,1
5068,10,117,2025-03-21,1691502.6,Efectivo,1
5069,16,1430,13/08/2025,1980720.92,CREDITO TIENDA,6
5070,1,59,2025-08-09,690929.8,Debito,1
5071,1,1929,2025-06-20,1329320.73,CREDITO TIENDA,12
5072,14,354,2025-03-18,3281183.05,CREDITO TIENDA,6
5073,16,396,2025-03-04,1016700.41,Debito,1
5074,5,1903,2025-03-22,2104434.06, debito ,1
5075,8,761,2025-05-18,1629935.52,Debito,1
5076,4,1520,09-01-2025,225942.4, debito ,1
5077,5,95,02-04-2025,1572453.46,CREDITO TIENDA,6
5078,2,64,2025-06-03,1729023.65,Debito,1
5079,10,1031,2025-03-27,2569559.16,Debito,1
5080,10,259,18 mayo 25,473846.9,Credito Tienda,3
5081,6,1834,2025-09-24,1214275.96,Credito Tienda,24
5082,10,1061,2025-12-02,1634875.99,Credito Tienda,12
5083,7,945,27-12-2025,293316.46,Debito,1
5084,15,18,2025-12-06,2019599.14,CREDITO TIENDA,3
5085,10,1339,18 mayo 25,1036617.4,CREDITO TIENDA,3
5086,11,257,2025-08-02,1413400.62, debito ,1
5087,3,1224,2025-03-12,2166500.03, debito ,1
5088,6,1448,18 mayo 25,1434191.12,Credito Tienda,3
5089,14,910,2025-06-05,242701.23,Efectivo,1
5090,6,9999,2025-06-17,1353693.11,Debito,1
5091,3,479,18 mayo 25,2842795.04,CREDITO TIENDA,6
5092,1,42,2025-02-05,2823778.27, debito ,1
5093,15,9999,2025-02-19,727808.62,Debito,1
5094,1,392,2025-05-09,2180918.96,Efectivo,1
5095,7,1444,2025-01-16,1699404.78, debito ,1
5096,11,736,2025-08-24,790062.19,Efectivo,1
5097,11,1392,05/09/2025,1911561.11,Efectivo,1
5098,10,561,2025-03-11,599973.14,Debito,1
5099,5,1351,2025-10-07,668003.98,Debito,1
5100,15,27,2025-12-09,2591996.48,CREDITO TIENDA,24
5101,13,9999,2025-06-05,2973200.48,Efectivo,1
5102,2,1419,2025-10-06,3223759.24,CREDITO TIENDA,24
5103,13,1735,2025-05-08,1020046.39,Credito Tienda,24
5104,11,9999,2025-10-07,1482047.58,Credito Tienda,12
5105,14,380,18 mayo 25,1844154.89,Credito Tienda,12
5106,4,958,2025-06-17,1805670.24, debito ,1
5107,7,1842,28/07/2025,431689.3,CREDITO TIENDA,12
5108,8,500,2025-07-11,1213796.86,Efectivo,1
5109,8,1780,08-04-2025,728103.69,Efectivo,1
5110,5,1172,2025-09-23,1772776.89,Efectivo,1
5111,12,9999,2025-12-05,988987.77, debito ,1
5112,9,9999,11/11/2025,854428.43,Debito,1
5113,9,699,2025-08-03,3303176.58,Debito,1
5114,1,1881,2025-03-04,423680.44,Efectivo,1
5115,2,541,2025-06-02,2364386.25,Credito Tienda,6
5116,9,9999,2025-11-08,1403763.46,Credito Tienda,3
5117,4,893,2025-11-20,1678446.88, debito ,1
5118,11,607,2025-07-28,2284458.37,Debito,1
5119,14,913,2025-09-28,525974.52,CREDITO TIENDA,12
5120,5,1278,2025-01-02,1177886.71,CREDITO TIENDA,3
5121,11,1316,2025-04-04,2434302.04,CREDITO TIENDA,24
5122,7,462,24-07-2025,3067103.92,Efectivo,1
5123,7,661,2025-02-03,137404.27, debito ,1
5124,3,1559,2025-08-03,2488971.13,CREDITO TIENDA,3
5125,1,364,09/08/2025,128037.96,CREDITO TIENDA,12
5126,12,557,2025-10-06,1135365.39,Debito,1
5127,7,725,2025-03-01,1593929.9,Credito Tienda,24
5128,9,9999,2025-01-23,2718554.92,Debito,1
5129,12,890,2025-08-08,115657.2,Debito,1
5130,5,766,2025-11-23,2009925.55,Debito,1
5131,14,362,2025-12-05,1785974.43,Debito,1
5132,8,498,2025-07-13,784243.3,Efectivo,1
5133,4,100,2025-07-27,2856179.19,Debito,1
5134,11,692,19-09-2025,2391928.21,Credito Tienda,24
5135,9,1411,2025-04-21,858377.82,Efectivo,1
5136,13,9999,2025-01-28,3478950.34,CREDITO TIENDA,6
5137,3,1496,01-10-2025,1515926.0,Debito,1
5138,11,480,13-05-2025,788961.78, debito ,1
5139,12,9999,2025-10-19,3897616.9, debito ,1
5140,13,1998,2025-01-14,1139233.39,Debito,1
5141,16,1782,18 mayo 25,846767.4,Efectivo,1
5142,3,763,2025-07-25,2213062.88,Debito,1
5143,5,302,2025-04-01,3386514.3,Debito,1
5144,14,1139,2025-04-03,2394347.56,Efectivo,1
5145,5,62,2025-09-11,685602.99,CREDITO TIENDA,12
5146,3,9999,2025-11-25,329669.09,Credito Tienda,24
5147,3,1736,2025-10-10,504889.2,Debito,1
5148,3,1393,2025-05-19,2026262.82,CREDITO TIENDA,12
5149,4,66,2025-11-06,2743165.81,CREDITO TIENDA,3
5150,6,124,2025-12-14,1749499.4,Credito Tienda,24
5151,8,1034,2025-07-25,497204.19,Efectivo,1
5152,3,1422,2025-08-01,1275993.22,Debito,1
5153,14,1806,2025-01-05,1229550.75,CREDITO TIENDA,3
5154,7,567,26-05-2025,1759078.38,Debito,1
5155,11,744,2025-09-23,844690.16,Credito Tienda,6
5156,16,592,2025-07-13,1589441.51, debito ,1
5157,7,1848,2025-01-23,262886.48, debito ,1
5158,14,9999,2025-01-13,1020823.18, debito ,1
5159,16,1442,2025-07-19,1263353.4,Debito,1
5160,2,334,2025-04-10,1286477.87,CREDITO TIENDA,24
5161,3,136,2025-03-25,2447541.65,Debito,1
5162,13,9999,2025-10-01,2530142.19,Debito,1
5163,7,694,18 mayo 25,688664.91,CREDITO TIENDA,3
5164,3,280,04/05/2025,1123055.72,CREDITO TIENDA,12
5165,9,445,17/01/2025,892204.83, debito ,1
5166,4,1730,2025-03-13,1327859.01,Efectivo,1
5167,12,633,2025-01-07,201669.0,Credito Tienda,3
5168,16,114,07/06/2025,178309.62,CREDITO TIENDA,6
5169,1,1396,2025-02-02,1063239.64,CREDITO TIENDA,6
5170,7,9999,2025-06-10,2431265.09,Credito Tienda,6
5171,5,1038,2025-11-18,998896.02,Debito,1
5172,9,415,2025-12-08,1759241.76,Credito Tienda,3
5173,14,445,23-09-2025,2378741.71,Debito,1
5174,14,1754,2025-09-13,2011147.79,Credito Tienda,24
5175,14,725,2025-04-22,2171323.69,Efectivo,1
5176,1,1819,2025-09-13,298102.44, debito ,1
5177,1,1280,19-01-2025,2857133.91,CREDITO TIENDA,12
5178,2,9999,2025-08-15,956677.65,Credito Tienda,24
5179,5,1984,2025-09-08,2175845.46, debito ,1
5180,10,1891,04-12-2025,161465.3,Efectivo,1
5181,2,9999,2025-08-18,1918529.92, debito ,1
5182,9,217,08/03/2025,1215902.48, debito ,1
5183,11,1005,2025-09-24,2222754.21,Credito Tienda,24
5184,9,1347,2025-08-21,1133223.18,Efectivo,1
5185,7,595,2025-02-11,1842722.21,Efectivo,1
5186,2,1051,26/10/2025,1011355.39, debito ,1
5187,11,280,2025-09-09,617246.61, debito ,1
5188,12,499,25-09-2025,1041083.85,Debito,1
5189,15,9999,18 mayo 25,1748170.8,Efectivo,1
5190,16,1815,2025-02-26,550208.97, debito ,1
5191,6,693,20-05-2025,1226611.53, debito ,1
5192,1,1269,18 mayo 25,894104.09,Efectivo,1
5193,7,1575,2025-12-08,1076458.42,CREDITO TIENDA,6
5194,7,1717,05-09-2025,1550939.79,Credito Tienda,6
5195,15,356,2025-05-18,1526440.18,Credito Tienda,24
5196,6,1112,03-03-2025,3325927.28,CREDITO TIENDA,12
5197,13,1617,21-02-2025,1799365.0,CREDITO TIENDA,24
5198,7,219,12-09-2025,2547196.6,CREDITO TIENDA,6
5199,8,568,2025-05-25,3735862.6, debito ,1
5200,8,1778,2025-04-18,2971699.5,CREDITO TIENDA,12
5201,3,9999,18 mayo 25,798672.64,CREDITO TIENDA,12
5202,4,1903,11-11-2025,1744317.61, debito ,1
5203,2,409,2025-08-04,1495276.63,Credito Tienda,3
5204,15,1022,2025-07-09,1350959.78,Credito Tienda,12
5205,5,1874,2025-01-21,126417.11,Debito,1
5206,16,1599,18 mayo 25,2080986.3,CREDITO TIENDA,3
5207,4,1344,2025-04-27,1033541.78,CREDITO TIENDA,24
5208,7,690,2025-06-14,690179.73,Efectivo,1
5209,13,1188,2025-08-16,504889.2,Efectivo,1
5210,1,9999,18 mayo 25,1435322.18,Efectivo,1
5211,2,129,2025-05-20,90979.58,Credito Tienda,3
5212,2,763,2025-06-18,2489414.4,Efectivo,1
5213,12,857,18 mayo 25,366290.46, debito ,1
5214,15,1470,2025-04-19,2188697.18,Debito,1
5215,6,674,2025-02-12,1698187.24,Credito Tienda,6
5216,4,248,2025-04-08,227918.66, debito ,1
5217,11,758,2025-08-12,808621.84,Debito,1
5218,13,541,18 mayo 25,1422666.12, debito ,1
5219,8,190,11/04/2025,3440883.46,Credito Tienda,3
5220,9,1261,2025-01-23,792579.88,CREDITO TIENDA,6
5221,15,1356,2025-03-06,858764.17,CREDITO TIENDA,6
5222,6,1350,2025-05-28,1331008.65,Debito,1
5223,8,1576,2025-09-12,3495014.37,Efectivo,1
5224,2,9999,18 mayo 25,2912521.29,Debito,1
5225,7,678,2025-10-22,2441236.24,Efectivo,1
5226,14,1373,07-09-2025,2387800.97,Credito Tienda,6
5227,4,1850,18 mayo 25,530641.37,Efectivo,1
5228,13,281,2025-01-17,2150207.29, debito ,1
5229,4,334,2025-12-24,2369354.8,CREDITO TIENDA,24
5230,9,1054,2025-05-23,558565.01,Debito,1
5231,15,1201,10-08-2025,1109910.26,Efectivo,1
5232,11,13,18 mayo 25,2276585.04, debito ,1
5233,13,1618,2025-02-10,2004011.94,CREDITO TIENDA,6
5234,12,9999,2025-02-01,1234918.94,Debito,1
5235,10,635,18 mayo 25,1444859.9,CREDITO TIENDA,6
5236,12,1198,2025-06-23,2243324.23,Debito,1
5237,2,1428,2025-04-10,1819387.3,CREDITO TIENDA,6
5238,8,1047,2025-11-17,930425.13, debito ,1
5239,10,305,2025-06-04,2082302.98,Credito Tienda,12
5240,15,1069,2025-06-12,2941556.93,Efectivo,1
5241,3,115,18 mayo 25,395502.65,Debito,1
5242,12,1217,2025-09-10,2152112.93,CREDITO TIENDA,12
5243,2,1287,2025-10-05,1203289.8,Debito,1
5244,5,313,2025-03-21,2566828.89,CREDITO TIENDA,6
5245,13,1779,2025-12-06,2283119.52,Credito Tienda,12
5246,9,1552,20-10-2025,1420863.88,Debito,1
5247,14,751,2025-05-20,1912849.07,Credito Tienda,12
5248,15,1988,2025-05-02,298102.44,Efectivo,1
5249,13,1338,15-06-2025,1990814.78, debito ,1
5250,15,479,21-12-2025,2268562.28,Debito,1
5251,15,607,18 mayo 25,3013999.84,Credito Tienda,3
5252,11,790,2025-09-07,779683.28,Credito Tienda,6
5253,6,1375,23-06-2025,412212.81, debito ,1
5254,5,328,18 mayo 25,1094066.57,CREDITO TIENDA,12
5255,4,1396,2025-07-06,1151956.07,Credito Tienda,12
5256,14,329,26-12-2025,447956.17,Efectivo,1
5257,5,84,2025-02-25,976544.76,CREDITO TIENDA,12
5258,15,1652,2025-11-23,1251994.53,Debito,1
5259,14,9999,2025-02-03,485402.46,CREDITO TIENDA,6
5260,9,1847,2025-11-18,614905.38,Efectivo,1
5261,16,1677,2025-12-05,1994432.06,Credito Tienda,6
5262,1,1810,2025-08-06,2846158.42,Efectivo,1
5263,11,234,2025-02-11,1556635.89,Credito Tienda,6
5264,16,1869,2025-01-20,1263788.25, debito ,1
5265,16,541,2025-06-23,2676920.36,Debito,1
5266,13,9999,2025-05-28,1076976.57,Efectivo,1
5267,3,1154,2025-08-25,412494.93,Efectivo,1
5268,13,1853,13-06-2025,1231206.84, debito ,1
5269,1,1387,2025-08-13,3018207.22,Debito,1
5270,11,22,2025-12-26,1435504.12,Credito Tienda,12
5271,12,1820,2025-01-25,4144177.63, debito ,1
5272,10,9999,2025-03-03,2596686.98,CREDITO TIENDA,12
5273,16,1863,2025-05-17,1190339.59,CREDITO TIENDA,6
5274,4,253,2025-08-15,1465828.05,CREDITO TIENDA,24
5275,13,171,2025-03-23,696118.65,CREDITO TIENDA,12
5276,1,9999,21/04/2025,2537479.42,CREDITO TIENDA,3
5277,6,9999,18 mayo 25,1439707.32,CREDITO TIENDA,24
5278,13,1220,2025-06-26,1645514.1,Debito,1
5279,1,9999,2025-08-10,1720334.1, debito ,1
5280,12,1614,2025-05-13,2805706.8,CREDITO TIENDA,6
5281,15,635,2025-06-28,1050280.03,Credito Tienda,6
5282,1,1475,2025-08-01,225942.4, debito ,1
5283,8,83,2025-05-21,922358.07,CREDITO TIENDA,6
5284,15,326,2025-07-03,457068.66,CREDITO TIENDA,3
5285,5,1981,18 mayo 25,2083833.18,Debito,1
5286,3,679,2025-02-07,2369292.62, debito ,1
5287,7,1120,2025-08-23,2731413.21, debito ,1
5288,11,1701,2025-04-02,783916.2, debito ,1
5289,7,9999,2025-08-24,1730962.21,Debito,1
5290,15,891,2025-06-13,2419978.34,Credito Tienda,12
5291,8,81,2025-05-04,2004428.1,Debito,1
5292,10,1856,28/11/2025,548942.94,Credito Tienda,6
5293,4,30,2025-11-02,561527.86, debito ,1
5294,13,206,2025-04-21,342022.14,Credito Tienda,3
5295,15,744,2025-08-25,433131.39,Efectivo,1
5296,4,1406,2025-04-05,1439994.6,Credito Tienda,12
5297,6,9999,18 mayo 25,1513502.7,Debito,1
5298,11,991,2025-12-17,835675.5,Credito Tienda,6
5299,3,1919,18 mayo 25,603574.79,Debito,1
5300,6,512,2025-08-08,2074949.72,Debito,1
5301,5,286,2025-12-15,2426652.9, debito ,1
5302,10,1922,01-08-2025,842235.6,Efectivo,1
5303,8,1159,2025-01-22,922358.07, debito ,1
5304,5,655,2025-10-12,2666631.28,CREDITO TIENDA,12
5305,13,9999,2025-06-24,810434.68,Debito,1
5306,7,1615,2025-07-16,3019761.38,Efectivo,1
5307,15,1691,2025-04-06,1280932.56, debito ,1
5308,1,1735,18 mayo 25,677827.2,Credito Tienda,24
5309,4,1683,2025-08-26,638604.79,Efectivo,1
5310,1,1196,2025-10-02,1539373.12,Debito,1
5311,1,95,2025-08-17,1282771.37,Efectivo,1
5312,7,1542,16/05/2025,927286.44,Efectivo,1
5313,3,132,2025-11-25,2300421.75,Efectivo,1
5314,4,1884,2025-03-03,2041465.24,CREDITO TIENDA,24
5315,14,1459,18 mayo 25,1123055.72,Credito Tienda,6
5316,3,1321,2025-05-20,2488925.53,CREDITO TIENDA,6
5317,2,9999,2025-06-07,832109.44,CREDITO TIENDA,12
5318,2,1853,18 mayo 25,2515066.18,Debito,1
5319,16,1633,2025-12-25,1799919.42, debito ,1
5320,7,1958,2025-08-11,3110140.22,Efectivo,1
5321,10,469,2025-04-26,1486175.22,Efectivo,1
5322,10,1286,18-02-2025,1357337.7,Credito Tienda,12
5323,2,393,21/05/2025,1602264.48,Credito Tienda,3
5324,3,1770,2025-04-17,802277.54, debito ,1
5325,6,582,2025-06-17,2545028.68,CREDITO TIENDA,6
5326,4,1249,2025-10-22,1632989.56,Efectivo,1
5327,14,1320,2025-03-12,1354197.33,CREDITO TIENDA,12
5328,14,1387,2025-12-04,1289370.18,Efectivo,1
5329,8,1920,2025-08-12,1576729.05, debito ,1
5330,16,810,2025-04-03,1504588.05,Efectivo,1
5331,4,924,2025-01-27,3583353.31,CREDITO TIENDA,6
5332,3,1071,2025-09-11,1766131.22,Credito Tienda,24
5333,7,1549,2025-04-18,2522728.95,Debito,1
5334,9,9999,2025-09-28,929869.44,Credito Tienda,3
5335,4,292,2025-02-25,485402.46,Debito,1
5336,14,1513,2025-01-21,1830296.73,Efectivo,1
5337,7,9999,18 mayo 25,2151431.04, debito ,1
5338,11,304,26-01-2025,228534.33,Credito Tienda,24
5339,8,600,2025-11-26,1513950.37,CREDITO TIENDA,6
5340,10,979,2025-01-17,842235.6,CREDITO TIENDA,24
5341,3,181,2025-05-06,1304035.21,CREDITO TIENDA,6
5342,13,779,2025-05-03,1548816.64,Debito,1
5343,2,56,18 mayo 25,1355424.85,Debito,1
5344,7,154,2025-12-17,1276023.2, debito ,1
5345,6,993,07/10/2025,737782.78,CREDITO TIENDA,6
5346,4,1535,2025-01-09,894307.32,Efectivo,1
5347,2,377,2025-02-19,2622285.05,Debito,1
5348,1,153,18 mayo 25,599035.76,Efectivo,1
5349,6,1790,2025-11-06,3399482.53,Efectivo,1
5350,4,1686,2025-08-11,1257425.6,Debito,1
5351,13,1053,18 mayo 25,681732.1,Efectivo,1
5352,1,116,2025-12-10,2803918.97, debito ,1
5353,12,9999,07-11-2025,3082750.02,Debito,1
5354,16,835,2025-03-27,1729951.39,Debito,1
5355,5,1862,2025-12-08,348989.2, debito ,1
5356,10,1273,18 mayo 25,1365468.29,Efectivo,1
5357,16,1975,2025-08-10,1982939.1,Debito,1
5358,4,1829,2025-01-23,225176.77, debito ,1
5359,1,62,2025-09-18,2145608.45,Debito,1
5360,8,1080,27/02/2025,2915905.51,Debito,1
5361,13,429,20-09-2025,772353.63,Debito,1
5362,1,934,10/02/2025,2057344.48,Debito,1
5363,4,9999,2025-03-08,1212932.76,Credito Tienda,12
5364,6,119,25-03-2025,666261.63,CREDITO TIENDA,24
5365,4,9999,2025-05-10,471870.33,Debito,1
5366,5,1741,05/05/2025,122096.82,CREDITO TIENDA,6
5367,4,1154,2025-12-20,2082482.94,Debito,1
5368,10,1791,2025-12-20,1874558.93,CREDITO TIENDA,12
5369,7,582,2025-07-21,137404.27,Credito Tienda,24
5370,9,679,2025-01-18,871562.32, debito ,1
5371,16,1924,2025-10-22,144377.13, debito ,1
5372,1,1267,18 mayo 25,302503.5,CREDITO TIENDA,12
5373,8,1639,2025-05-07,1613409.19,Debito,1
5374,14,137,2025-08-21,1334302.46,Debito,1
5375,8,1926,2025-01-05,2206935.07,Debito,1
5376,11,949,2025-07-07,1490001.51,Efectivo,1
5377,6,812,2025-10-09,3048855.91, debito ,1
5378,1,9999,2025-08-17,2927841.81,Efectivo,1
5379,10,9999,2025-08-01,755676.6,Credito Tienda,3
5380,5,730,2025-06-01,583284.75,Efectivo,1
5381,13,492,18 mayo 25,2101202.31,Credito Tienda,12
5382,1,382,01/08/2025,1243721.94,CREDITO TIENDA,3
5383,11,1209,18 mayo 25,997455.08,Debito,1
5384,8,638,2025-02-11,2093603.68, debito ,1
5385,9,420,18 mayo 25,1007833.71, debito ,1
5386,3,669,19/11/2025,1628182.68,Efectivo,1
5387,4,9999,2025-10-10,432256.11, debito ,1
5388,3,1263,2025-10-25,832708.5,CREDITO TIENDA,12
5389,16,58,18 mayo 25,1179360.8, debito ,1
5390,3,1507,18 mayo 25,757804.97,CREDITO TIENDA,6
5391,6,1450,24/04/2025,1343868.51,Credito Tienda,24
5392,10,1070,17/12/2025,326210.22,Efectivo,1
5393,3,1331,10-09-2025,2421632.86,Credito Tienda,3
5394,5,1299,2025-01-08,552586.74,Debito,1
5395,5,680,2025-04-14,969401.07,Credito Tienda,24
5396,9,1822,2025-05-15,1613887.13, debito ,1
5397,2,861,2025-01-08,4449838.86, debito ,1
5398,7,9999,18 mayo 25,2622191.2,Credito Tienda,12
5399,8,1257,11-04-2025,368391.16,CREDITO TIENDA,12
5400,16,1945,2025-03-11,225942.4,CREDITO TIENDA,12
5401,2,418,2025-09-10,957805.73,Efectivo,1
5402,16,1872,18 mayo 25,2641801.69,Debito,1
5403,15,10,2025-06-19,1739292.18,CREDITO TIENDA,24
